customer_lat
-23.58345186150383
-23.58345186150383
-23.58345186150383
-12.124718541489985
-16.743570054976793
-5.7731191670265805
-23.674612082489237
-23.552922021181306
-22.804370325390412
-27.422636320627642
-23.484651564875822
-23.484651564875822
-22.895203736597683
-22.895203736597683
-23.60196241993187
-20.3854411357262
-23.715572374689806
-23.42640074049283
-16.706855999999945
-22.870016999999994
-28.21453166704009
-22.884227175888448
-12.245147141266115
-12.245147141266115
-12.245147141266115
-23.57533205966879
-23.572692590951174
-23.54593819539499
-26.867476173466443
-23.536727083868858
-22.88006200692489
-12.940867056683944
-12.940867056683944
-21.99713293986425
-23.698075663278914
2.820568388323912
-23.608349214265107
-8.688580017224265
-23.636175516792644
-22.804168329077644
-22.738490929589855
-12.4744320039709
-3.933517877606884
-22.24272590884373
-8.167982459057097
-23.604987751312862
-22.629717201711177
-21.886604335948558
-15.61679917386857
-12.087507984015243
-22.799476027468465
-12.670093755616847
-23.22085011795259
-29.02834389181973
-23.54434011379765
-23.560024872560522
-23.10205003914947
-30.046876722170964
-30.046876722170964
-22.673468370511998
-23.020414822956518
-22.935354873708864
-23.59426673910785
-10.972610179101244
-10.972610179101244
-22.858666899532537
-23.67129977185643
-23.560140803220037
-15.784049999999949
-23.00230853318127
-19.73011140486008
-21.743684800450072
-21.743684800450072
-12.70942135588725
-12.70942135588725
-18.879071379047748
-23.533202514570945
-23.533202514570945
-23.533202514570945
-23.533202514570945
-22.645572072436238
-26.25912939800333
-23.472004872323875
-22.721005026371948
-23.525891280447308
-21.94970183708126
-24.98388781822367
-24.98388781822367
-24.98388781822367
-24.98388781822367
-24.98388781822367
-15.59358168614944
-15.59358168614944
-21.18219399555659
-29.694262679051338
-29.694262679051338
-23.485359594494852
-23.485359594494852
-23.528065107132548
-15.721072804134858
-19.8601751932238
-29.940624522570857
-6.874195838350557
-12.437923873440552
-21.472228500928004
-26.244107996461683
-21.19595624202203
-23.496331799324885
-17.234108605435146
-23.74973785261703
-26.481472199184186
-18.617763695254677
-26.916780973901645
-23.584272618426876
-5.518445913973289
-23.619222586733212
-22.897465438253747
-23.17029736688058
-23.17029736688058
-26.259606239701338
-23.98035368443071
-24.177678254515513
-23.531426646089145
-29.754539338441674
-23.198980913959264
-12.999654206242704
-19.457321019418387
-23.605342491257428
-22.95478643294157
-22.9886956543132
-15.83210119006401
-15.83210119006401
-22.825331328351226
-22.821552880373964
-22.78093706306085
-30.03331432944775
-23.593500901028968
-22.88095147489746
-5.743482364132331
-22.903712094487354
-22.903712094487354
-20.524814416524503
-20.524814416524503
-20.524814416524503
-23.726126262625584
-23.514571456835398
-6.453451137000824
-22.916922013330197
-22.916922013330197
-23.614146922009354
-23.311131590339897
-25.41621109740903
-23.46776202637195
-23.46776202637195
-22.402180356863433
-17.69600201862051
-23.018952760488123
-23.509025390565327
-25.41855683985233
-25.41855683985233
-23.42306520843673
-23.048192640025373
-23.048192640025373
-23.048192640025373
-20.655672086943923
-23.05524559182166
-22.59965103638196
-23.478219425961452
-23.478219425961452
-15.960944328394525
-21.77781602775692
-23.53175687369349
-3.008432129190256
-29.17210576397943
-22.737772445467105
-22.737772445467105
-22.737772445467105
-22.737772445467105
-22.737772445467105
-22.737772445467105
-23.621032749379626
-25.431417
-13.18728297320018
-13.18728297320018
-19.467272198173877
-20.542266778894344
-28.45604389024938
-27.52767521402208
-22.60155102889841
-23.278591580566417
-25.45607905783805
-9.9290615950918
-29.889475879943102
-15.65843283302135
-26.868420526507037
-26.868420526507037
-26.868420526507037
-23.391837744099497
-23.391837744099497
-23.555839885468146
-13.497194999999945
-23.561866934769768
-23.514267704834122
-19.920056543424394
-21.199510749379613
-23.468540877604
-23.593500901028968
-22.257648030151266
-23.490617505282756
-18.86189042670343
-23.98185828431111
-25.43021984263371
-10.880342999999995
-17.733409859949102
-23.70742462975359
-23.588507850395327
-15.660456834216854
-25.39518963307181
-21.131278491362373
-23.490477303364262
-19.908702601862398
-19.908702601862398
-20.190977836364826
-29.52363139049959
-29.52363139049959
-23.595770624553317
-22.962908022476807
-23.56113188793198
-23.197896554501465
-29.239945470263034
-27.639099827469412
-27.639099827469412
-20.002698366757066
-13.260145399073386
-13.260145399073386
-23.583719503750906
-22.738490929589855
-29.178073842530125
0.03666152590144034
-21.18219399555659
-27.594644073237234
-22.710121480437387
-8.113948564804678
-23.536493664723878
-19.522436936735602
-24.289495876479133
-24.289495876479133
-29.572092385344106
-23.311131590339897
-22.601157209306717
-23.520151297890585
-20.53561502868984
-23.594337348289212
-23.317983
-21.924895054202644
-30.073399822534427
-22.92395464891216
-22.945295664160714
-23.506605880118066
-20.444545413555232
-23.02894230537728
-20.29890739520472
-22.99474116847478
-20.719823320363638
-22.858666899532537
-21.560334990455928
-23.77625492112373
-26.970700591880593
-26.970700591880593
-19.746869594783306
-22.47888899999995
-23.54243635414609
-22.90686419401
-25.41855683985233
-26.226068387623513
-26.226068387623513
-19.829419501529213
-23.708364401610012
-23.301190694610487
-28.652244639038763
-22.974432067138466
-23.194483301630978
-23.997336956755934
-22.721005026371948
-29.100786808979823
-23.215524281829534
-23.215524281829534
-23.654022904475866
-25.515254732288323
-22.666624522072773
-22.666624522072773
-23.67462718428649
-23.67462718428649
-22.937959875419747
-22.937959875419747
-24.03668383542035
-14.855726713571821
-21.18219399555659
-22.65636505739639
-22.65636505739639
-22.827407329259373
-23.559648154998463
-22.174028548815798
-30.12373276213291
-23.55298158090484
-22.83563512107761
-25.401146273616945
-23.496841340007983
-12.612234617119384
-23.98035368443071
-23.486278620864766
-22.10875652719487
-23.08052570107913
-23.51329300582837
-17.886579179230218
-23.28975625451551
-23.559344225085148
-15.830621999999993
-8.293953437388407
-23.59759489508914
-20.478411148720923
-32.03503798031826
-24.01368886733222
-22.850344431672937
-12.994333083251727
-12.56058222446038
-23.107125017485146
-15.484929179573381
-20.341062674992738
-30.180048902128128
-10.154228038108592
-23.58922808021235
-23.475562755472755
-23.41641745628715
-24.965933152951536
-24.965933152951536
-24.965933152951536
-21.19981272209945
-8.673598888579729
-23.56880958505977
-23.56880958505977
-22.82508294766268
-23.587174709661603
-23.557823266720533
-23.125407196301914
-16.947624187013954
-20.809631097280953
-18.991181603975416
-18.393927289816972
-18.393927289816972
-18.393927289816972
-18.393927289816972
-1.4464494812454445
-1.4464494812454445
-23.582759841374674
-3.7461653054351753
-22.91631900360668
-22.876569
-22.92633033557701
-21.194965504579006
-23.025275525848777
-22.89728544405283
-13.86098036680994
-15.755465331897767
-22.741929359485553
-22.741929359485553
-23.01309265512768
-21.77781602775692
-23.47568944879109
-23.672752722170948
-19.938418314170093
-21.042464663390188
-22.75673628386085
-22.928308186796645
-23.537705656413994
-23.31963081201852
-22.78726535665288
-26.038593616360988
-24.544383313894826
-23.673215661117197
-18.920964996425926
-18.920964996425926
-18.920964996425926
-18.920964996425926
-25.45718742630852
-25.45718742630852
-22.89278305078198
-14.066607793595887
-20.345174999999987
-23.283918990798767
-23.64861329615091
-22.72159467160193
-20.832836439710537
-20.639385893260965
-23.409097096981238
-21.697234723037077
-22.239336714712184
-10.348670694211462
-23.314285739107838
-23.59024207354725
-23.608331601996657
-9.176197312348043
-16.27908340209105
-16.27908340209105
-14.875675438038172
-22.903291192365227
-23.45735532361937
-24.048168067750026
-12.994333083251727
-19.95386548819901
-21.280744442632407
-15.741924002890627
-23.708364401610012
